ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
77;5;0;0;0;0;777;187600;777;0;0;0;11056700;777;47100;777;0;777;0;777;"Dep_No_priv";14;"M";2018;5;0;3;777;3;0;0;777
12;1;0;0;0;0;1080;0;1080;0;0;0;16444200;1080;0;1080;0;1080;0;1080;"Dep_No_priv";14;"M";2018;8;0;0;1080;0;0;0;1080
12;6;0;0;0;0;920;125100;920;0;0;0;13822000;920;31500;920;0;920;0;920;"Dep_No_priv";14;"M";2018;6;0;3;920;3;0;0;920
5;0;0;0;0;97700;9;125000;9;0;0;0;90100;9;31300;9;15700;9;23500;9;"Dep_No_priv";4;"M";2018;8;1;1;9;1;1;1;9
2;2;0;0;0;65200;6;83400;6;0;0;0;63200;6;100;6;100;6;100;6;"Dep_No_priv";4;"M";2018;7;1;1;6;1;1;1;6
0;1;0;0;0;0;6;0;6;0;0;0;58700;6;0;6;0;6;0;6;"Dep_No_priv";4;"M";2018;6;0;0;6;0;0;0;6
1;1;0;0;0;400600;5;262500;5;0;0;0;53600;5;0;5;0;5;0;5;"Independiente";12;"M";2018;5;5;3;3;0;0;0;5
6;0;0;0;0;0;57;0;57;0;0;0;405600;57;0;57;0;57;0;57;"Dep_No_priv";18;"N";2018;8;0;0;57;0;0;0;57
5;1;0;0;0;0;50;0;50;0;0;0;361900;50;0;50;0;50;0;50;"Dep_No_priv";18;"N";2018;7;0;0;50;0;0;0;50
1;1;0;0;0;3200;1;12600;1;0;0;0;5600;1;3200;1;0;1;0;1;"Dep_sec_priv";18;"N";2018;6;1;1;1;1;0;0;1
1;0;0;0;0;16700;1;66700;1;0;0;0;2200;1;16700;1;0;1;0;1;"Dep_sec_priv";17;"N";2018;7;1;1;1;1;0;0;1
1;0;0;0;0;58600;5;0;5;0;1;0;33900;5;0;5;0;5;0;5;"Dep_No_priv";21;"N";2018;8;1;0;5;0;0;0;5
3;3;0;0;0;544200;15;1855900;15;0;0;0;291500;15;445000;15;16000;15;24000;15;"Dep_sec_priv";11;"M";2018;5;15;14;15;15;1;1;15
6;5;0;0;0;536500;17;1577600;17;0;0;1;267200;17;430900;17;17300;17;26000;17;"Dep_sec_priv";11;"M";2018;6;16;12;17;16;1;1;17
6;3;0;0;0;555100;17;1589300;17;0;0;0;404200;17;422500;17;17300;17;26000;17;"Dep_sec_priv";11;"M";2018;7;17;11;17;17;1;1;17
7;6;0;0;0;2510900;98;0;98;0;1;0;778000;98;0;98;0;98;0;98;"Dep_No_priv";20;"N";2018;8;26;0;87;0;0;0;98
1;0;0;0;0;97700;20;0;20;0;0;0;155500;20;0;20;0;20;0;20;"Dep_No_priv";7;"F";2018;8;1;0;20;0;0;0;20
4;3;0;0;0;548700;13;1927500;13;1;0;0;193300;13;484000;13;15700;13;23500;13;"Dep_sec_priv";13;"M";2018;8;13;13;13;13;1;1;13
6;3;0;0;0;526300;14;1812400;14;2;1;0;280800;14;453100;14;15700;14;23500;14;"Dep_sec_priv";13;"M";2018;7;14;12;14;14;1;1;14
7;5;0;0;0;649900;17;2065100;17;1;0;0;353500;17;517100;17;31400;17;47000;17;"Dep_sec_priv";13;"M";2018;5;17;17;17;17;2;2;17
2;7;0;0;0;427000;14;1431900;14;1;0;0;151900;14;360600;14;15700;14;23500;14;"Dep_sec_priv";13;"M";2018;6;14;13;14;14;1;1;14
0;2;0;0;0;602700;6;771400;6;0;0;0;280900;6;19200;6;0;6;0;6;"Independiente";13;"M";2018;5;4;4;6;1;0;0;6
6;4;0;0;1;592700;20;2236900;20;2;0;1;510200;20;514100;20;0;20;0;20;"Dep_sec_priv";11;"F";2018;6;20;18;19;19;0;0;20
4;5;0;0;1;603600;21;2272200;21;3;0;0;446000;21;534200;21;0;21;0;21;"Dep_sec_priv";11;"F";2018;5;21;18;20;20;0;0;21
4;6;0;0;0;631800;20;1833100;20;1;0;0;425700;20;448400;20;32600;20;48600;20;"Dep_sec_priv";10;"F";2018;5;20;17;20;20;4;4;20
9;5;0;0;0;747700;23;1815500;23;3;0;0;315900;23;485600;23;47100;23;70500;23;"Dep_sec_priv";10;"F";2018;6;23;20;23;23;3;3;23
2;1;0;0;0;545300;15;1263400;15;0;0;0;235700;15;347900;15;32000;15;47800;15;"Dep_sec_priv";10;"F";2018;7;15;12;15;15;3;3;15
8;4;0;0;0;761800;21;1996700;21;2;0;0;363700;21;502200;21;47100;21;70500;21;"Dep_sec_priv";10;"F";2018;8;20;18;21;20;3;3;21
9;2;0;0;0;0;16;0;16;0;0;0;84700;16;0;16;0;16;0;16;"Dep_No_priv";9;"M";2018;6;0;0;16;0;0;0;16
2;3;0;0;0;0;11;0;11;0;0;0;68300;11;0;11;0;11;0;11;"Dep_No_priv";9;"M";2018;5;0;0;11;0;0;0;11
3;2;0;0;0;428400;13;1176100;13;1;0;0;206500;13;294700;13;15700;13;23500;13;"Dep_sec_priv";8;"M";2018;7;12;11;13;13;1;1;13
9;4;0;0;0;437800;16;1257900;16;1;0;0;241700;16;313500;16;20100;16;30200;16;"Dep_sec_priv";7;"M";2018;6;15;13;16;15;1;1;16
2;4;0;0;0;338800;13;962800;13;1;0;0;174200;13;240300;13;15700;13;23500;13;"Dep_sec_priv";6;"M";2018;5;12;11;13;11;1;1;13
6;6;0;0;0;626000;21;1728500;21;3;1;0;439600;21;485900;21;13100;21;19600;21;"Dep_sec_priv";12;"F";2018;8;21;14;21;21;1;1;21
5;7;0;0;0;586300;22;1817700;22;1;0;0;405100;22;478400;22;15700;22;23500;22;"Dep_sec_priv";12;"F";2018;6;22;19;22;22;1;1;22
3;7;0;0;0;599300;22;1803700;22;2;0;0;427200;22;476400;22;19900;22;29700;22;"Dep_sec_priv";12;"F";2018;5;22;19;22;22;2;2;22
3;3;0;0;0;549800;18;1812600;18;2;1;0;448300;18;477400;18;600;18;800;18;"Dep_sec_priv";12;"F";2018;7;18;15;18;18;1;1;18
9;9;1;0;0;803400;28;2151100;28;4;1;0;441012;28;658300;28;63100;28;94400;28;"Dep_sec_priv";12;"M";2018;5;26;22;27;26;4;4;28
7;4;0;0;0;638800;19;1604600;19;3;0;0;240500;19;431500;19;48600;19;72700;19;"Dep_sec_priv";12;"M";2018;6;19;18;19;19;3;3;19
5;6;0;0;2;921300;26;2481900;26;1;1;0;379100;26;549000;26;50400;26;75500;26;"Dep_sec_priv";8;"F";2018;5;25;24;24;23;4;4;26
10;8;1;0;0;671500;27;2042600;27;3;2;0;365400;27;502400;27;22100;27;32900;27;"Dep_sec_priv";8;"M";2018;5;26;25;26;26;2;2;27
4;1;0;0;0;97700;25;62500;25;0;0;0;170700;25;15700;25;0;25;0;25;"Dep_No_priv";9;"F";2018;7;1;1;25;1;0;0;25
13;3;0;0;0;160300;23;111400;23;1;0;0;142000;23;31800;23;3000;23;17900;23;"Dep_No_priv";9;"F";2018;6;2;2;23;2;1;1;23
3;1;0;0;0;106600;12;126000;12;1;0;0;94600;12;35800;12;3500;12;20900;12;"Dep_No_priv";9;"F";2018;5;2;2;12;2;1;1;12
3;3;0;0;0;389300;10;988400;10;1;0;0;103600;10;245600;10;33600;10;50200;10;"Dep_sec_priv";5;"M";2018;5;10;10;10;10;3;3;10
5;2;0;0;0;198700;15;125000;15;0;0;0;93600;15;31300;15;0;15;0;15;"Dep_No_priv";3;"M";2018;5;3;1;14;1;0;0;15
4;5;0;0;0;195400;15;156300;15;0;0;0;114700;15;39200;15;0;15;0;15;"Dep_No_priv";3;"M";2018;6;2;2;15;2;0;0;15
0;0;0;0;0;97700;9;0;9;0;0;0;56000;9;0;9;0;9;0;9;"Dep_No_priv";3;"M";2018;7;1;0;9;0;0;0;9
1;1;0;0;0;97700;10;0;10;0;0;0;64200;10;0;10;0;10;0;10;"Dep_No_priv";3;"M";2018;8;1;0;10;0;0;0;10
3;3;0;0;0;766200;18;1993400;18;3;2;0;238800;18;466400;18;63500;18;95000;18;"Dep_sec_priv";15;"M";2018;7;17;17;18;17;4;4;18
0;2;0;0;0;25100;2;100100;2;0;0;0;41900;2;25100;2;0;2;0;2;"Dep_sec_priv";2;"F";2018;6;2;2;2;2;0;0;2
1;1;0;0;0;96000;4;383400;4;0;0;0;113500;4;96000;4;0;4;0;4;"Dep_sec_priv";2;"F";2018;5;4;4;4;4;0;0;4
10;7;0;0;0;833900;28;2671500;28;3;0;0;309700;28;667900;28;31400;28;47000;28;"Dep_sec_priv";15;"M";2018;6;27;25;27;27;2;2;28
0;0;0;0;0;206400;2;264100;2;0;0;0;23700;2;0;2;0;2;0;2;"Independiente";9;"M";2018;6;2;2;2;0;0;0;2
5;3;0;0;0;167500;27;214200;27;2;0;0;192800;27;57500;27;3000;27;31400;27;"Dep_No_priv";9;"F";2018;8;3;3;27;3;1;2;27
8;7;0;0;1;600900;22;1696900;22;1;0;1;240700;22;420900;22;16300;22;24300;22;"Dep_sec_priv";8;"F";2018;6;20;18;21;19;2;2;22
6;6;0;0;0;680100;21;1629600;21;2;0;0;221900;21;398500;21;58400;21;87600;21;"Dep_sec_priv";10;"M";2018;6;20;18;21;19;3;3;21
5;3;1;0;0;651900;16;1610600;16;3;0;0;310500;16;395300;16;52200;16;78100;16;"Dep_sec_priv";10;"M";2018;5;16;15;16;15;4;4;16
6;5;0;0;0;361300;14;967300;14;1;0;0;187300;14;275800;14;16800;14;25100;14;"Dep_sec_priv";10;"M";2018;8;14;11;14;14;2;2;14
3;4;0;0;0;600500;14;1457500;14;2;0;0;192000;14;365000;14;55600;14;83300;14;"Dep_sec_priv";10;"M";2018;7;13;13;14;13;3;3;14
6;8;0;0;0;817200;21;2077000;21;1;0;0;265800;21;511400;21;62800;21;94000;21;"Dep_sec_priv";13;"F";2018;6;21;20;21;21;3;3;21
7;5;0;0;0;406000;17;1133300;17;2;0;0;272100;17;314000;17;21600;17;32200;17;"Dep_sec_priv";9;"F";2018;5;16;15;17;16;3;3;17
7;4;1;0;0;566700;19;1617300;19;4;0;0;407000;19;395600;19;21500;19;32100;19;"Dep_sec_priv";9;"F";2018;6;18;15;19;17;2;2;19
2;1;0;0;0;13100;2;16700;2;0;0;0;10700;2;2100;2;0;2;0;2;"Independiente";8;"M";2018;7;1;1;2;1;0;0;2
10;2;0;0;0;433500;20;554900;20;0;0;0;134300;20;138800;20;17400;20;104100;20;"Dep_No_priv";7;"F";2018;6;1;1;20;1;1;1;20
0;1;0;0;0;433500;11;554900;11;0;0;0;112400;11;138800;11;17400;11;104100;11;"Dep_No_priv";7;"F";2018;5;1;1;11;1;1;1;11
3;1;0;0;0;236800;20;240500;20;0;0;0;172300;20;60200;20;7600;20;45100;20;"Dep_No_priv";7;"F";2018;7;2;1;20;1;1;1;20
10;2;0;0;0;0;17;0;17;0;0;0;129700;17;0;17;0;17;0;17;"Dep_No_priv";8;"F";2018;6;0;0;17;0;0;0;17
1;1;0;0;0;81000;17;323900;17;0;0;0;125300;17;81000;17;0;17;0;17;"Dep_No_priv";8;"F";2018;7;1;1;17;1;0;0;17
5;2;0;0;0;133100;21;323900;21;0;0;0;155800;21;81000;21;0;21;0;21;"Dep_No_priv";8;"F";2018;8;2;1;21;1;0;0;21
4;5;0;0;0;22800;12;31300;12;0;0;0;117800;12;7900;12;0;12;0;12;"Dep_No_priv";8;"F";2018;5;1;1;12;1;0;0;12
4;2;0;0;0;890100;22;2350000;22;2;1;0;347800;22;605000;22;64000;22;95700;22;"Dep_sec_priv";13;"F";2018;5;22;21;22;22;5;5;22
4;5;0;0;1;677300;20;1858400;20;0;0;1;205900;20;498800;20;18400;20;27500;20;"Dep_sec_priv";8;"F";2018;7;19;16;19;18;2;2;20
5;4;0;0;1;684200;19;1825100;19;1;0;0;194600;19;526100;19;28100;19;42100;19;"Dep_sec_priv";8;"F";2018;8;19;16;19;19;2;2;19
1;1;0;0;0;905100;6;1158400;6;0;0;0;107100;6;0;6;0;6;0;6;"Independiente";15;"F";2018;7;5;5;3;0;0;0;6
1;1;0;0;0;0;2;0;2;0;0;0;38100;2;0;2;0;2;0;2;"Independiente";8;"M";2018;8;0;0;2;0;0;0;2
3;1;0;0;0;0;13;0;13;0;0;0;53300;13;0;13;0;13;0;13;"Dep_No_priv";6;"M";2018;8;0;0;13;0;0;0;13
3;3;0;0;0;301000;13;1068100;13;2;0;0;248300;13;259700;13;600;13;800;13;"Dep_sec_priv";5;"F";2018;7;13;12;13;12;1;1;13
2;0;0;0;0;270300;9;954700;9;0;0;0;254000;9;231200;9;0;9;0;9;"Dep_sec_priv";5;"F";2018;8;9;8;9;8;0;0;9
12;4;0;0;0;1135500;27;2808900;27;6;1;0;556800;27;708700;27;96800;27;144900;27;"Dep_sec_priv";15;"M";2018;8;27;25;27;27;7;7;27
6;5;0;0;0;405800;17;1229600;17;0;0;0;349700;17;294800;17;15700;17;23500;17;"Dep_sec_priv";5;"F";2018;6;17;16;17;16;1;1;17
1;1;0;0;0;0;1;0;1;0;0;0;4100;1;0;1;0;1;0;1;"Independiente";4;"M";2018;5;0;0;1;0;0;0;1
5;7;0;0;0;729700;25;2589200;25;2;0;0;495000;25;647600;25;18800;25;28100;25;"Dep_sec_priv";12;"M";2018;8;25;23;25;25;1;1;25
9;4;0;0;0;748600;22;2244700;22;2;1;0;388200;22;560400;22;41400;22;62000;22;"Dep_sec_priv";12;"M";2018;7;22;21;22;22;3;3;22
3;0;0;0;0;153100;17;0;17;0;0;0;120000;17;0;17;0;17;0;17;"Dep_No_priv";9;"M";2018;8;2;0;16;0;0;0;17
2;5;0;0;0;707200;16;530000;16;0;0;0;238200;16;132600;16;66300;16;99500;16;"Dep_No_priv";8;"M";2018;5;5;2;15;2;2;2;16
4;9;0;0;0;549400;20;1515800;20;3;0;0;339700;20;369700;20;16800;20;25100;20;"Dep_sec_priv";8;"M";2018;6;19;17;20;20;2;2;20
2;8;1;0;0;596100;20;1940100;20;4;0;0;458800;20;453100;20;31400;20;47000;20;"Dep_sec_priv";7;"F";2018;8;20;18;20;20;2;2;20
9;4;0;0;0;530800;20;1485400;20;2;0;0;436700;20;374200;20;22500;20;33700;20;"Dep_sec_priv";7;"F";2018;7;20;17;19;19;2;2;20
7;7;0;0;0;697300;22;1916300;22;2;0;0;531100;22;479100;22;43900;22;65700;22;"Dep_sec_priv";7;"F";2018;6;21;19;22;20;4;4;22
2;1;0;0;0;429800;8;1165200;8;1;0;0;114000;8;253900;8;32800;8;49000;8;"Dep_sec_priv";6;"F";2018;5;8;8;8;8;3;3;8
9;9;0;0;0;482200;19;1549800;19;1;0;0;282500;19;387500;19;29000;19;43600;19;"Dep_sec_priv";7;"M";2018;5;17;17;19;18;3;3;19
12;4;0;0;0;505400;18;1371400;18;1;0;0;319400;18;361300;18;30800;18;46100;18;"Dep_sec_priv";7;"F";2018;5;18;17;18;17;3;3;18
4;6;0;0;0;439500;17;1417600;17;2;0;0;404600;17;387000;17;0;17;0;17;"Dep_sec_priv";9;"F";2018;7;17;14;17;17;0;0;17
1;3;0;0;0;0;11;0;11;0;0;0;49200;11;0;11;0;11;0;11;"Dep_No_priv";6;"M";2018;5;0;0;11;0;0;0;11
9;1;0;0;0;97700;14;0;14;0;0;0;80600;14;0;14;0;14;0;14;"Dep_No_priv";6;"F";2018;6;1;0;14;0;0;0;14
2;2;0;0;0;97700;15;93800;15;0;0;0;84700;15;23500;15;0;15;0;15;"Dep_No_priv";6;"F";2018;7;1;1;15;1;0;0;15
0;2;0;0;0;138500;4;287500;4;0;0;0;80700;4;72100;4;15700;4;23500;4;"Dep_sec_priv";2;"F";2018;8;4;4;4;4;1;1;4
5;2;0;0;0;66900;6;253500;6;1;0;0;93100;6;63800;6;600;6;800;6;"Dep_sec_priv";2;"F";2018;7;6;5;6;6;1;1;6
7;0;0;0;0;333400;24;176600;24;0;1;0;296000;24;44200;24;22100;24;33200;24;"Dep_No_priv";8;"M";2018;8;3;1;24;1;1;1;24
1;2;0;0;0;342700;19;188400;19;0;0;0;103200;19;47200;19;23600;19;35500;19;"Dep_No_priv";8;"M";2018;7;4;2;18;2;2;2;19
11;3;0;0;0;567200;21;530000;21;0;0;0;155200;21;132600;21;66300;21;99500;21;"Dep_No_priv";8;"M";2018;6;4;2;20;2;2;2;21
1;3;0;0;0;349000;10;984200;10;2;0;0;165600;10;246400;10;16600;10;24900;10;"Dep_sec_priv";4;"M";2018;6;10;8;10;10;1;1;10
4;4;1;0;0;408000;14;1222900;14;2;0;0;192700;14;310500;14;17200;14;25700;14;"Dep_sec_priv";4;"M";2018;5;13;12;14;14;2;2;14
1;1;0;0;0;350200;9;988700;9;1;0;0;194500;9;246500;9;16600;9;24900;9;"Dep_sec_priv";4;"M";2018;7;9;7;9;9;1;1;9
5;2;0;0;0;452600;11;1261900;11;2;0;0;269500;11;315200;11;32300;11;48400;11;"Dep_sec_priv";4;"M";2018;8;11;11;11;11;2;2;11
6;5;0;0;0;574000;17;1469000;17;0;0;0;109700;17;364900;17;43900;17;65800;17;"Dep_sec_priv";13;"F";2018;8;17;17;17;17;2;2;17
4;2;1;0;0;651100;17;1565000;17;0;0;0;174200;17;419400;17;47100;17;70500;17;"Dep_sec_priv";13;"F";2018;7;17;14;17;16;2;2;17
6;2;0;0;0;48900;8;0;8;0;0;0;64900;8;0;8;0;8;0;8;"Dep_No_priv";4;"M";2018;5;1;0;8;0;0;0;8
1;0;0;0;0;318200;8;881000;8;0;0;0;87400;8;251800;8;15700;8;23500;8;"Dep_sec_priv";6;"F";2018;8;8;7;8;8;1;1;8
2;1;0;0;0;389000;12;1304300;12;1;0;0;348900;12;340400;12;0;12;0;12;"Dep_sec_priv";9;"F";2018;8;12;10;12;12;0;0;12
8;5;0;0;0;626100;17;1561600;17;2;0;0;385100;17;375600;17;17300;17;25900;17;"Dep_sec_priv";8;"M";2018;8;16;14;17;17;2;2;17
0;0;0;0;0;97700;1;125000;1;0;0;0;8200;1;0;1;0;1;0;1;"Independiente";4;"F";2018;5;1;1;1;0;0;0;1
0;0;0;0;0;0;2;93800;2;0;0;0;23200;2;23500;2;0;2;0;2;"Dep_No_priv";1;"F";2018;5;0;1;2;1;0;0;2
0;0;0;0;0;0;2;93800;2;0;0;0;23200;2;23500;2;0;2;0;2;"Dep_No_priv";1;"F";2018;8;0;1;2;1;0;0;2
0;0;0;0;0;0;2;62500;2;0;0;0;23200;2;15700;2;0;2;0;2;"Dep_No_priv";1;"F";2018;7;0;1;2;1;0;0;2
0;0;0;0;0;0;2;62500;2;0;0;0;23200;2;15700;2;0;2;0;2;"Dep_No_priv";1;"F";2018;6;0;1;2;1;0;0;2
1;0;0;0;0;62600;2;250000;2;1;0;0;12300;2;54800;2;0;2;0;2;"Dep_sec_priv";1;"M";2018;6;2;2;2;2;0;0;2
7;1;0;0;0;0;997;31300;997;0;0;0;15161800;997;7900;997;0;997;0;997;"Dep_No_priv";14;"M";2018;7;0;1;997;1;0;0;997
0;0;0;0;0;482700;4;617800;4;0;0;0;216300;4;0;4;0;4;0;4;"Independiente";13;"M";2018;6;3;3;4;0;0;0;4
3;2;1;0;0;406200;13;1446000;13;2;1;0;272000;13;345100;13;20100;13;30200;13;"Dep_sec_priv";7;"M";2018;8;11;11;13;13;1;1;13
2;4;1;0;0;364800;13;1122900;13;1;0;0;188200;13;277100;13;20100;13;30200;13;"Dep_sec_priv";7;"M";2018;7;12;11;13;13;1;1;13
2;3;0;0;0;576600;7;609900;7;1;0;0;22900;7;15700;7;0;7;0;7;"Independiente";14;"M";2018;7;5;4;6;1;0;0;7
4;3;0;0;0;438700;9;827200;9;2;0;0;79100;9;224400;9;50700;9;76000;9;"Dep_sec_priv";3;"M";2018;8;9;8;9;9;2;2;9
2;2;1;0;0;365400;5;830600;5;4;0;0;50000;5;182800;5;42800;5;64200;5;"Dep_sec_priv";3;"M";2018;6;5;5;5;5;1;1;5
0;0;0;0;0;344500;3;650700;3;2;0;0;52800;3;159600;3;42800;3;64200;3;"Dep_sec_priv";3;"M";2018;5;3;3;3;3;1;1;3
0;2;0;0;0;453100;4;579800;4;1;0;0;14900;4;15700;4;0;4;0;4;"Independiente";14;"M";2018;5;4;4;3;1;0;0;4
5;4;0;0;0;303600;11;1134200;11;2;0;0;249400;11;256800;11;8400;11;12500;11;"Dep_sec_priv";3;"F";2018;6;11;11;11;11;1;1;11
2;2;0;0;0;273400;7;557200;7;0;0;0;24400;7;139600;7;31400;7;47000;7;"Dep_sec_priv";6;"F";2018;7;7;6;7;7;2;2;7
3;1;0;0;0;0;5;0;5;0;0;0;32800;5;0;5;0;5;0;5;"Dep_No_priv";5;"F";2018;8;0;0;5;0;0;0;5
8;0;0;0;0;1179000;132;0;132;0;0;0;892700;132;0;132;0;132;0;132;"Dep_No_priv";19;"N";2018;7;13;0;125;0;0;0;132
6;2;0;0;0;357000;10;1161900;10;1;0;0;187800;10;275200;10;19300;10;28900;10;"Dep_sec_priv";3;"F";2018;5;10;10;10;10;1;1;10
0;0;0;0;0;97700;1;125000;1;0;0;0;19100;1;0;1;0;1;0;1;"Independiente";5;"M";2018;7;1;1;1;0;0;0;1
0;0;0;0;0;31300;1;0;1;0;0;0;4100;1;100;1;0;1;0;1;"Dep_sec_priv";15;"N";2018;8;1;0;1;1;0;0;1
4;4;0;0;0;343000;8;630900;8;2;0;0;43700;8;168300;8;43400;8;65000;8;"Dep_sec_priv";3;"M";2018;7;8;7;8;8;2;2;8
4;3;1;0;0;127900;8;502200;8;0;0;0;171200;8;124800;8;0;8;0;8;"Dep_sec_priv";3;"F";2018;8;8;7;8;8;0;0;8
4;1;0;0;0;199800;17;368000;17;1;0;0;191900;17;61000;17;30500;17;45800;17;"Dep_No_priv";9;"M";2018;7;2;1;17;1;1;1;17
1;0;0;0;0;195400;7;0;7;1;0;0;50500;7;58200;7;7300;7;43700;7;"Dep_No_priv";3;"F";2018;8;2;0;5;1;1;1;7
0;2;0;0;0;244300;8;62500;8;1;0;1;56700;8;44800;8;5700;8;33700;8;"Dep_No_priv";3;"F";2018;7;3;1;6;1;1;1;8
2;1;0;0;0;302900;11;125000;11;1;0;0;67400;11;87300;11;11000;11;65500;11;"Dep_No_priv";3;"F";2018;6;4;1;9;1;1;1;11
1;1;0;0;0;293100;10;125000;10;1;0;0;66900;10;58200;10;7300;10;43700;10;"Dep_No_priv";3;"F";2018;5;3;1;8;1;1;1;10
1;2;0;0;0;101000;2;129200;2;0;0;0;54600;2;0;2;0;2;0;2;"Independiente";7;"M";2018;8;2;2;2;0;0;0;2
4;1;0;0;0;45600;8;0;8;0;0;0;53900;8;0;8;0;8;0;8;"Dep_No_priv";6;"F";2018;5;1;0;8;0;0;0;8
2;3;0;0;0;128600;7;509100;7;2;0;0;82500;7;129200;7;0;7;0;7;"Dep_sec_priv";4;"F";2018;8;7;6;7;7;0;0;7
1;2;0;0;0;125200;6;499700;6;1;0;0;97700;6;125200;6;0;6;0;6;"Dep_sec_priv";4;"F";2018;7;6;6;6;6;0;0;6
2;1;0;0;0;102800;5;131600;5;0;0;0;70600;5;32900;5;4200;5;24700;5;"Dep_No_priv";4;"F";2018;6;1;1;5;1;1;1;5
0;0;0;0;0;0;10;0;10;0;0;0;41000;10;0;10;0;10;0;10;"Dep_No_priv";6;"M";2018;7;0;0;10;0;0;0;10
9;4;0;0;0;52100;16;0;16;0;0;0;63700;16;0;16;0;16;0;16;"Dep_No_priv";6;"M";2018;6;1;0;16;0;0;0;16
1;1;0;0;0;123800;2;158400;2;0;0;0;18600;2;0;2;0;2;0;2;"Independiente";5;"F";2018;8;2;2;2;0;0;0;2
0;1;0;0;0;236000;5;677500;5;1;0;0;173200;5;179100;5;15700;5;23500;5;"Dep_sec_priv";3;"F";2018;7;5;5;5;5;1;1;5
2;1;0;0;0;118000;5;471000;5;0;0;0;108500;5;118000;5;0;5;0;5;"Dep_sec_priv";4;"F";2018;6;5;5;5;5;0;0;5
1;2;0;0;0;132900;6;512700;6;0;0;0;123600;6;128400;6;1100;6;1600;6;"Dep_sec_priv";4;"F";2018;5;6;6;6;6;1;1;6
3;2;0;0;0;333700;8;802200;8;1;0;0;42300;8;193100;8;31400;8;47000;8;"Dep_sec_priv";6;"F";2018;6;8;8;8;8;2;2;8
1;0;0;0;0;6600;1;8400;1;0;0;0;600;1;0;1;0;1;0;1;"Independiente";5;"M";2018;6;1;1;1;0;0;0;1
0;1;0;0;0;284500;6;949500;6;1;0;0;83000;6;216400;6;15700;6;23500;6;"Dep_sec_priv";5;"M";2018;7;6;6;6;6;1;1;6
2;5;0;0;0;292100;9;900900;9;2;1;0;139000;9;223400;9;15700;9;23500;9;"Dep_sec_priv";5;"M";2018;6;9;9;9;9;1;1;9
4;1;0;0;0;368400;10;1055800;10;0;0;0;94000;10;264400;10;24600;10;36800;10;"Dep_sec_priv";6;"M";2018;8;10;10;10;10;2;2;10
2;2;0;0;0;106800;4;183400;4;0;0;0;22400;4;46800;4;0;4;0;4;"Dep_sec_priv";2;"M";2018;7;4;3;4;4;0;0;4
0;0;0;0;0;129700;2;252700;2;1;0;0;23600;2;63300;2;0;2;0;2;"Dep_sec_priv";2;"M";2018;8;2;2;2;2;0;0;2
1;0;0;0;0;1002800;7;1283400;7;0;1;0;153300;7;0;7;0;7;0;7;"Independiente";15;"F";2018;5;6;6;4;0;0;0;7
0;0;0;0;0;129000;2;250000;2;0;0;0;88400;2;62600;2;15700;2;23500;2;"Dep_sec_priv";16;"N";2018;6;2;2;2;2;1;1;2
0;1;0;0;0;98800;2;129200;2;0;0;0;35900;2;32400;2;15700;2;23500;2;"Dep_sec_priv";16;"N";2018;7;2;2;2;2;1;1;2
1;0;0;0;0;129000;2;250000;2;0;0;0;88400;2;62600;2;15700;2;23500;2;"Dep_sec_priv";16;"N";2018;5;2;2;2;2;1;1;2
1;1;0;0;0;0;1;0;1;0;0;0;1900;1;0;1;0;1;0;1;"Independiente";6;"M";2018;7;0;0;1;0;0;0;1
1;5;1;0;0;349600;13;979300;13;0;0;0;121300;13;245300;13;16800;13;25100;13;"Dep_sec_priv";6;"M";2018;6;12;9;13;11;2;2;13
2;4;0;0;0;57400;6;197500;6;1;0;0;51800;6;49400;6;300;6;1700;6;"Dep_No_priv";4;"F";2018;7;3;2;6;2;1;1;6
1;1;0;0;0;102800;3;194100;3;0;0;0;47400;3;48600;3;4200;3;24700;3;"Dep_No_priv";4;"F";2018;5;1;2;3;2;1;1;3
3;1;0;0;0;914900;8;1170900;8;0;0;0;162200;8;0;8;0;8;0;8;"Independiente";15;"F";2018;6;6;6;5;0;0;0;8
3;0;0;0;0;486800;4;623000;4;1;0;0;85800;4;16800;4;0;4;0;4;"Independiente";9;"F";2018;5;3;3;4;1;0;0;4
2;1;0;0;0;97700;3;125000;3;0;0;0;74900;3;0;3;0;3;0;3;"Independiente";9;"F";2018;7;1;1;3;0;0;0;3
